0x720d392a17334bc9043e2399c3a08a9c25adcb3c, 27234220000000000000, 2385532277791557
0xeb38361f33201e1123033d8509d15b76b6c4f3e9, 4222218000000000000000000, 369837554476409199882
0x7d0de981f5b262fe39ca4591ac5edd56b1906a75, 18278000000000000000000, 1601028374356749783
0x487088b1e36dc17f5e3c7739b08e8d3c3dac7ff1, 23030280000000000000000, 2017295751689504726
0x00038783c2dd7325329d38a247c39515c6d4d696, 959595000000000000000000, 84053989653729363609
0x644c6134bbe1ac932d3a3ec7a0536ecea538167a, 56868869634200000000000, 4981325850856174510
0xf5f86adf4fee1361fcda2e75372586e1e789f62e, 191919000000000000000000, 16810797930745872721
0xdb9d149d3a76b24c7f0dcb816950ea266a63f249, 120908970000000000000000, 10590802696369899814
0xf0a71a09b488a8dc91fadc371753a9de0a580a9d, 19191900000000000000000, 1681079793074587272
0xdb0654d3654f31eb1fa24ac4f7b9b274d9b1a803, 189415328910600000000000, 16591493386803095899
0x74c8838117f8be365f762066664dffb04ddee2d2, 287878500000000000000000, 25216196896118809082
0xec30eacdb39705ec281e10891d605cb0be41e094, 383838000000000000000000, 33621595861491745443
0x703345bd09915d0cf19444246657e36d868598eb, 1151514000000000000000000, 100864787584475236331
0x4fef95c773da7c984a0b8b752930d49d0403d3a6, 21303009000000000000000, 1865998570312791872
0x94054f29f89cc0f7b18a3997500ac2fd7fc272c2, 86531707600000000000, 7579588529879724
0xacda86a2dbd7b2bbc65d393b76b6e9e86355d0d6, 381918810000000000000000, 33453487882184286716
0x464dc0ed896a2bcaa56c5f0418084bda12b64b23, 182323050000000000000000, 15970258034208579085
0x2b616914ada8484ab9d70398dbe86b029b1a9a39, 374699000000000000000000, 32821081674313370552
0x61b4a6e70dcd4367c7a77f5555787ea40fc4dd78, 191919000000000000000000, 16810797930745872721
0xfd0f51d7b7a10942e540649041f53fc8a3b69a83, 1919190000000000000000000, 168107979307458727219
0x7d5b7313b922cf978f41f1b4dbcc50a2100d4f19, 15353520000000000000, 1344863834459669
0xb01284677c03bf875b6d31594b155afbb83b5251, 376161240000000000000000, 32949163944261910534
0x5ac8b3747180847bcea4b7d40b1c4f8ebaa1d3a9, 95959500000000000000000, 8405398965372936360
0x9651e1f923ae625d4bdd976bd1a2e96227ace808, 133429400000000000000000, 11687507132804273416
0xdd7eae28a7dd35d0aa5d3d4c4fb595732bac5515, 34471560429800000000000, 3019474031976318899
0xaa96358abf4d6be24136777584d06b3f10c6b2d0, 575757000000000000000000, 50432393792237618165
0x431e71e60764e8bc379e25b7604d48d92b18488d, 466089000000000000000000, 40826223546097119467
0xf000119de69bb738d6ea0bed26f3d04bb74b520b, 14622400000000000000000, 1280822699485399826
0xf20d0db66538f8d865ba056cc726267d855505fa, 2303028000000000000000000, 201729575168950472663
0xfa80f713d3dc3310b87a4925b4d516bf81efa980, 9139000000000000000000, 800514187178374891
0x21be62a196aabc4ae52bd7dbe8769dd88d9c0de9, 1424440190187149130197280, 124771263927330717606
0x61e3d73488f813641be772f158900aa9d7aac068, 140100870000000000000000, 12271882489444487087
0x386b826698f8409043c3bb9f7cfcd94c6e3ac0fe, 95959500000000000000000, 8405398965372936360
0x64406a467612a53e69d49bb53e3714d42d254588, 3838380000000000000000, 336215958614917454
0x1c1bb5915cec7da52985a2765519fc23483c93b0, 76767600000000000000000, 6724319172298349088
0x9859c936f1c5e1caaef6fd9a6d674b6b3ed1ca48, 9139000000000000000000, 800514187178374891
0x89a94b48b21d3b5f959305643d3c71dc88cc7fbc, 364646100000000000000000, 31940516068417158171
0xdefdbf7491a71815213abcb281604e822c24d693, 183755973915800000000000, 16095772414747488277
0x15a16597e8b5c85119a725ea1749edc06350a0ec, 846728350000000000000000, 74167639442076433699
0xf76103d0aee7a5543b4638c7030b9d6ea8c1d657, 91390000000000000000, 8005141871783748
0x796d648c2ebfb97ac0554976bad72fa6d4a3bab7, 61249956354600000000000, 5365079223756817707
0x8c66f09d9336b45ef6448537363e21d43e61e868, 211352169600000000000, 18513011298361969
0xcb343d5e9b5f01b9998d87861dc14cb7e074879d, 383838000000000000000000, 33621595861491745443
0x662b46dd245966954fafb6e6838c74c989124b18, 5181813000000000000000000, 453891544130138563492
0xe434d4ce0e7a55a44eac21d71bdd9409b9ab613c, 959595000000000000000000, 84053989653729363609
0xe5d03624215354a3145adedb4a4b4b56179d66d4, 191919000000000000000000, 16810797930745872721
0xc1b43435a5b2eacbb17cbe02173d6c3281b82c8c, 76767600000000000000000, 6724319172298349088
0x2053ec20b11c1c435a9bad541202a3cb3ce354e4, 95959500000000000000000, 8405398965372936360
0x128a87e803b569993075bb4f237c0f1f24bb7f5d, 9595950000000000000000, 840539896537293636
0xb14ad6f6b8dd617f0de64d890a27f8d1aba4d35b, 9595950000000000000000000, 840539896537293636096
